point_id,visit_day,cluster_id,order_in_route,manager,lat,lon
ID633,9,26,4,1,55.96982662704967,43.09670754227041
ID632,9,26,5,1,56.00523018782999,43.11407368717421
ID631,9,26,6,1,55.99382401744504,43.1100575371407
ID511,9,26,7,1,56.00677661757645,43.112628936568655
ID133,9,27,8,1,56.33860257123506,43.94392253226642
ID580,9,27,9,1,56.33187182094821,43.92551168947613
ID408,10,27,0,1,56.32376742748553,43.92831420812981
ID521,10,27,1,1,56.33208253961374,43.930882989608136
ID9,10,28,2,1,55.55740683858876,42.19501625808679
ID272,10,29,3,1,56.25015810154089,43.92390088378493
ID293,10,29,4,1,56.26085536013896,43.93292933792426
ID291,10,29,5,1,56.25140013517945,43.94316494802851
ID380,10,29,6,1,56.253341476117534,43.94200996907728
ID50,10,30,7,1,56.30004245568076,43.99741144155358
ID249,10,30,8,1,56.30711475964927,44.00617090994571
ID51,10,30,9,1,56.2856075263264,43.99956119997658
ID53,11,30,0,1,56.29002442187375,44.012406714645685
ID252,11,30,1,1,56.29559111044222,43.99469867329685
ID452,11,31,2,1,56.416669111021946,43.6365274686286
ID547,11,31,3,1,56.42083112172997,43.63541809764047
ID546,11,31,4,1,56.41751485855256,43.647824255206125
ID483,11,32,5,1,56.33126308842132,43.84509507253866
ID564,11,32,6,1,56.33477950698067,43.82512971633172
ID484,11,32,7,1,56.3303380961395,43.84588119531563
ID481,11,32,8,1,56.3311547038767,43.8259831332425
ID553,11,33,9,1,56.39562097864861,43.70323021016143
ID335,12,34,0,1,56.2601949529612,43.91057906967361
ID339,12,34,1,1,56.25879894437028,43.88951261579464
ID343,12,34,2,1,56.27030245018722,43.89721966059161
ID387,12,34,3,1,56.264020517356784,43.91952078369834
ID388,12,34,4,1,56.26963585820529,43.89967656515376
ID416,12,35,5,1,56.25472419321638,43.85252645724941
ID309,12,35,6,1,56.26756858858005,43.84868580571605
ID24,12,37,7,1,55.55305140276421,41.99645552679503
ID27,12,37,8,1,55.55519276693999,42.00113339469259
ID127,12,38,9,1,56.22507802549199,43.44078658026342
ID158,13,38,0,1,56.22595303718157,43.45500822650388
ID130,13,38,1,1,56.225618221549695,43.453768233936565
ID160,13,38,2,1,56.22917518088077,43.44240840210755
ID520,13,39,3,1,55.94068187454074,43.10341388851276
ID519,13,39,4,1,55.94187957242211,43.10436650962198
ID624,13,39,5,1,55.94449828523901,43.09907853891127
ID248,13,40,6,1,56.3099549965692,44.00997271607952
ID55,13,40,7,1,56.29998959121092,44.03485641651813
ID173,13,40,8,1,56.3089300104616,44.027304469167
ID140,13,40,9,1,56.30592720779559,44.01259526712572
ID172,14,40,0,1,56.30502115741687,44.02653577183557
ID72,14,40,1,1,56.32024735973427,44.03460529574741
ID498,14,41,2,1,56.37556029806982,44.058409759965805
ID500,14,41,3,1,56.37275171228651,44.071254262323286
ID595,14,41,4,1,56.36211492888504,44.06964161989638
ID501,14,41,5,1,56.36548471752709,44.07217870201037
ID594,14,41,6,1,56.374789111691086,44.072176432361765
ID499,14,41,7,1,56.37086141133481,44.06319033760022
ID621,14,42,8,1,56.31308891310962,43.89118801274832
ID622,14,42,9,1,56.31344105248966,43.88673107563475
ID538,15,42,0,1,56.311442702368375,43.90142672523489
ID537,15,42,1,1,56.307905900333736,43.90045007139614
ID461,15,42,2,1,56.30910817067957,43.89864260853712
ID49,15,45,3,1,56.3081804975416,43.99060816753116
ID137,15,45,4,1,56.30739405217715,43.98059903217809
ID135,15,45,5,1,56.30857184849283,43.97720375306976
ID434,15,46,6,1,56.34815326660145,43.88548196080664
ID569,15,46,7,1,56.360405212164125,43.86951123739558
ID438,15,46,8,1,56.355471359053496,43.880604300866615
ID532,15,46,9,1,56.350529380441095,43.864204638943306
ID445,16,46,0,1,56.3551708007026,43.8597813305431
ID362,16,47,1,1,56.218045049690815,43.83195976688256
ID276,16,47,2,1,56.21730072486768,43.8148661653673
ID280,16,47,3,1,56.23173171025674,43.83298776070974
ID277,16,47,4,1,56.22366691873025,43.815529356398464
ID355,16,48,5,1,56.25263562919026,43.8714809268944
ID356,16,48,6,1,56.259355549565,43.86861814475926
ID425,16,48,7,1,56.24064276131328,43.8686071066337
ID354,16,48,8,1,56.25736894528748,43.87847841295143
ID301,16,48,9,1,56.24855204456911,43.86904772346091
ID341,17,48,0,1,56.25728476592765,43.87072307250156
ID357,17,48,1,1,56.25625999800639,43.86762129129609
ID358,17,48,2,1,56.25882592427467,43.86506138261827
ID298,17,48,3,1,56.24440786333858,43.87306284536847
ID340,17,48,4,1,56.25414870792127,43.8796017165125
ID26,17,49,5,1,55.33063508254237,42.20259853592498
ID178,17,50,6,1,56.25759350852877,43.98185257472288
ID199,17,50,7,1,56.2480637417058,43.95657305866511
ID198,17,50,8,1,56.25311754380134,43.96330370942103
ID619,17,51,9,1,56.29561598279048,43.84713948441282
ID487,18,51,0,1,56.30592905242456,43.86920419668207
ID331,18,51,1,1,56.30056637082465,43.8515514456338
ID18,18,52,2,1,55.58989575195984,42.00295403913669
ID109,18,53,3,1,56.29125213535984,44.10541043965202
ID240,18,53,4,1,56.27063280879064,44.091599912286505
ID66,18,53,5,1,56.27607221880182,44.08121320471789
ID242,18,53,6,1,56.27414616474383,44.08491719825626
ID297,18,54,7,1,56.30079903564073,43.95119918048395
ID121,18,54,8,1,56.322597043547134,43.95185745751769
ID348,18,54,9,1,56.30111923379424,43.95147878983622
ID472,19,54,0,1,56.31799780315407,43.95017952390028
ID322,19,55,1,1,56.30635110224536,43.93040225523825
ID614,19,55,2,1,56.299214008095866,43.92698389342967
ID466,19,55,3,1,56.295124933022926,43.92475567670439
ID381,19,57,4,1,56.23411935378288,43.94198436104195
ID260,19,57,5,1,56.23401821465436,43.94579493551279
ID261,19,57,6,1,56.23647034721606,43.93973939593001
ID94,19,57,7,1,56.22510426567484,43.95092027120759
ID95,19,57,8,1,56.228289669337165,43.94044269409792
ID203,19,57,9,1,56.22723160423511,43.951143633639234
ID228,20,58,0,1,56.23698582981875,43.41826443271217
ID229,20,58,1,1,56.23446072663637,43.38790825841782
ID125,20,58,2,1,56.237361704824735,43.41644713691846
ID147,20,58,3,1,56.24713581800831,43.39464320138967
ID148,20,58,4,1,56.24804042468153,43.40897969640582
ID233,20,58,5,1,56.247049825206325,43.42551662169221
ID231,20,58,6,1,56.2501923792664,43.41029412239414
ID479,20,59,7,1,56.34691465763567,43.80583751638937
ID480,20,59,8,1,56.34788484628215,43.80167033346495
ID477,20,59,9,1,56.36310732678875,43.797347063024056
ID562,21,59,0,1,56.34779818962854,43.8048316174247
ID563,21,59,1,1,56.35353025631952,43.80167348232822
ID561,21,59,2,1,56.35779427007771,43.806238299497366
ID603,21,60,3,1,56.31240155349213,43.82377542258193
ID491,21,60,4,1,56.31328484776407,43.81878892914795
ID489,21,60,5,1,56.30307325817989,43.82372092392656
ID111,21,61,6,1,56.15629128250068,44.19994751994393
ID112,21,61,7,1,56.156899070435074,44.20517948951609
ID44,21,62,8,1,54.92316392787323,43.32250301082635
ID48,21,62,9,1,54.93712996497175,43.3040725113475
ID4,22,63,0,1,55.42343035112666,43.81319018376781
