point_id,visit_day,cluster_id,order_in_route,manager,lat,lon
ID80,5,15,0,0,56.236934931991584,43.98787973638756
ID209,5,15,1,0,56.24287386533938,44.01251528298162
ID212,5,15,2,0,56.24270462452943,43.992707364454986
ID266,5,16,3,0,56.27228190269128,43.94437128593528
ID264,5,16,4,0,56.2714708779557,43.93947225471975
ID267,5,16,5,0,56.2794855831549,43.957673419450856
ID145,5,17,6,0,56.21926722863013,43.2175944820124
ID144,5,17,7,0,56.22646670477133,43.18439120333012
ID219,5,18,8,0,56.13833080176512,44.192070072807255
ID115,5,18,9,0,56.136439807331286,44.19872775356996
ID221,6,18,0,0,56.12944983862044,44.19523885162727
ID118,6,18,1,0,56.13736066046265,44.196681219556986
ID114,6,18,2,0,56.13104208657535,44.19344467944899
ID220,6,18,3,0,56.13982267539686,44.195323783745486
ID116,6,18,4,0,56.132578785005535,44.19592624515845
ID217,6,18,5,0,56.13469247899088,44.201565367838334
ID596,6,19,6,0,56.359192623791664,44.08313415057015
ID599,6,19,7,0,56.361565000892334,44.08808009201864
ID507,6,19,8,0,56.36519692188161,44.113883957445175
ID506,6,19,9,0,56.35593152053329,44.08862120226211
ID503,7,19,0,0,56.350342924241495,44.08147422507146
ID571,7,21,1,0,56.35644243312824,43.85070613411087
ID572,7,21,2,0,56.360154810152935,43.83891154250947
ID557,7,21,3,0,56.35752393267014,43.82610704212056
ID575,7,21,4,0,56.3709410566756,43.82248524314524
ID473,7,21,5,0,56.35735152736915,43.82677527363371
ID528,7,21,6,0,56.37215354178904,43.82731732820286
ID529,7,21,7,0,56.36657862386498,43.8393381608978
ID19,7,22,8,0,55.33137096828158,42.16406086141772
ID342,7,23,9,0,56.27115447468166,43.89017012045908
ID400,8,23,0,0,56.28842744250349,43.901491091005646
ID325,8,23,1,0,56.29045721855783,43.89291298235662
ID403,8,23,2,0,56.29037383767971,43.8789651487573
ID327,8,23,3,0,56.289887196798574,43.88383716515341
ID402,8,23,4,0,56.29438929516095,43.89182319493696
ID344,8,23,5,0,56.28199561245896,43.892782560281546
ID191,8,24,6,0,56.24459988735594,43.51122610491065
ID194,8,24,7,0,56.24419861396787,43.52323210006809
ID100,8,24,8,0,56.24034850927207,43.50461305929216
ID312,8,25,9,0,56.2377024914979,43.83790403230466
ID313,9,25,0,0,56.24503470441234,43.82358909456292
ID409,9,25,1,0,56.252801517091406,43.80758521468213
ID281,9,25,2,0,56.23784668239407,43.840048894384125
ID413,9,25,3,0,56.251091899699226,43.834723137758985
ID316,9,25,4,0,56.25500326587811,43.83190128873316
ID512,9,26,5,0,55.99605425504678,43.110016035463104
ID444,9,27,6,0,56.3180645943479,43.92377888618074
ID544,9,27,7,0,56.31727011457803,43.92689593856258
ID542,9,27,8,0,56.31928086911113,43.917496846374526
ID581,9,27,9,0,56.337693783998375,43.92887700697198
ID457,10,27,0,0,56.31652199520433,43.92609321194004
ID443,10,27,1,0,56.31668971569624,43.920027799737845
ID442,10,27,2,0,56.31596889135078,43.91489333621413
ID20,10,28,3,0,55.55330390775581,42.20486959243998
ID21,10,28,4,0,55.54331798668023,42.21141188916784
ID292,10,29,5,0,56.25155577379688,43.94162696016205
ID378,10,29,6,0,56.25729257681174,43.93593662298757
ID283,10,29,7,0,56.26132404455859,43.92163344125717
ID379,10,29,8,0,56.2514952575296,43.94202490458854
ID386,10,29,9,0,56.26161592296553,43.92178823586716
ID271,11,29,0,0,56.24818311071719,43.92734123003014
ID256,11,30,1,0,56.28412610913272,43.99792886655224
ID255,11,30,2,0,56.28808811946155,43.994957451318
ID453,11,31,3,0,56.42068970916382,43.644529985733904
ID566,11,32,4,0,56.324574581454286,43.84115802510237
ID526,11,33,5,0,56.4091389753451,43.704160286188056
ID554,11,33,6,0,56.409229986926086,43.706774346335806
ID351,11,34,7,0,56.26285562404271,43.898092119834686
ID350,11,34,8,0,56.262279414914005,43.89681122842311
ID337,11,34,9,0,56.25827200575235,43.89847518919581
ID349,12,34,0,0,56.25624523883167,43.90150506502646
ID308,12,35,1,0,56.262911942769705,43.86345616973821
ID307,12,35,2,0,56.26450647611258,43.86124567678081
ID318,12,35,3,0,56.25670095235744,43.85002680321213
ID392,12,35,4,0,56.27237667642416,43.86234944935544
ID87,12,36,5,0,56.24936010460922,44.0959120960075
ID226,12,38,6,0,56.23681909782498,43.45221281118258
ID161,12,38,7,0,56.22770198647024,43.44206456510799
ID625,12,39,8,0,55.94083589224154,43.0946559014626
ID166,12,40,9,0,56.31023940070333,44.02157721645023
ID56,13,40,0,0,56.3087786338627,44.03149422996677
ID465,13,40,1,0,56.31816907594446,44.03046302124586
ID57,13,40,2,0,56.31113578200431,44.0384041864367
ID61,13,40,3,0,56.30600893946364,44.0239619427136
ID168,13,40,4,0,56.29558372010688,44.03263935155867
ID246,13,40,5,0,56.32325563392417,44.03017674036335
ID58,13,40,6,0,56.30999916099228,44.04022397312191
ID60,13,40,7,0,56.30646110454584,44.018332776462834
ID247,13,40,8,0,56.31129462391456,44.014701248560144
ID259,13,40,9,0,56.30631706458934,44.02102119318577
ID623,14,40,0,0,56.31236172221288,44.03019014008473
ID170,14,40,1,0,56.29537577899149,44.02907609160557
ID167,14,40,2,0,56.31206626446085,44.01561117939005
ID601,14,41,3,0,56.37799681559297,44.0675791973208
ID502,14,41,4,0,56.362455818627865,44.08015206542426
ID541,14,42,5,0,56.315927656296296,43.89751336457228
ID579,14,42,6,0,56.32212451223453,43.88354544654175
ID440,14,42,7,0,56.31498991090085,43.89798886279229
ID441,14,42,8,0,56.31642509235383,43.89763929572972
ID456,14,42,9,0,56.323197464303405,43.880072109166285
ID459,15,42,0,0,56.30878881763363,43.89787299930032
ID42,15,43,1,0,54.916421703181214,43.2967455051261
ID38,15,43,2,0,54.912067483988224,43.283423929747656
ID588,15,46,3,0,56.35409370978565,43.87318979288841
ID523,15,46,4,0,56.360409179226494,43.87132565977144
ID587,15,46,5,0,56.35168275868449,43.87567300586763
ID570,15,46,6,0,56.35376382596937,43.86170584346696
ID589,15,46,7,0,56.356373331936986,43.871878011172726
ID439,15,46,8,0,56.35692699262933,43.88122877364805
ID279,15,47,9,0,56.22935521202378,43.84367040142329
ID368,16,47,0,0,56.22707763061083,43.840686128357135
ID278,16,47,1,0,56.21789518585073,43.823787303991054
ID364,16,47,2,0,56.21795928521919,43.82199930364077
ID363,16,47,3,0,56.208621273201096,43.7924598932432
ID366,16,47,4,0,56.21590655005964,43.81619776772602
ID319,16,48,5,0,56.25751340576617,43.87060712970767
ID321,16,48,6,0,56.26041388441287,43.87887923753963
ID353,16,48,7,0,56.26100029561338,43.87324093644895
ID299,16,48,8,0,56.24749248378061,43.86751261053581
ID300,16,48,9,0,56.251873194486826,43.8725625522538
ID422,17,48,0,0,56.24517813403813,43.869655593012986
ID304,17,48,1,0,56.25615311267627,43.86400822478184
ID423,17,48,2,0,56.24487613219248,43.87287956561731
ID17,17,49,3,0,55.32946393881024,42.21825280463814
ID83,17,50,4,0,56.2564573900092,43.98307729166574
ID82,17,50,5,0,56.245837389405246,43.98102680390521
ID84,17,50,6,0,56.25716855773256,43.97369465206359
ID93,17,50,7,0,56.23365089699587,43.96610281912616
ID196,17,50,8,0,56.24623399721803,43.96069642880652
ID180,17,50,9,0,56.24394706277837,43.97907357357839
ID207,18,50,0,0,56.24275402293974,43.96473242076891
ID201,18,50,1,0,56.24261680168585,43.96408793477344
ID202,18,50,2,0,56.23927474858584,43.96902200228547
ID330,18,51,3,0,56.299483814120265,43.85504497007648
ID329,18,51,4,0,56.30097984816908,43.87346987111543
ID405,18,51,5,0,56.29606577978414,43.86989795445787
ID620,18,51,6,0,56.30869854858859,43.85942858881049
ID406,18,51,7,0,56.296005507387605,43.85615887394909
ID618,18,51,8,0,56.30478181632443,43.86718839805935
ID567,18,51,9,0,56.32591501796046,43.86709106415869
ID10,19,52,0,0,55.57798722630916,42.03376414964232
ID34,19,52,1,0,55.56396186603505,42.03939155082257
ID22,19,52,2,0,55.56777405475825,42.04072710227639
ID214,19,53,3,0,56.29538077135872,44.10937016296923
ID225,19,53,4,0,56.27862159247429,44.07735238935256
ID86,19,53,5,0,56.26511796076165,44.09119564664105
ID241,19,53,6,0,56.27060467469556,44.09107147811259
ID295,19,54,7,0,56.31217853873455,43.94559077590847
ID534,19,54,8,0,56.31747435362978,43.94521136754621
ID296,19,54,9,0,56.31537744837569,43.945070288410655
ID346,20,54,0,0,56.318356226250295,43.9452745086667
ID323,20,55,1,0,56.3020697736858,43.92818461570317
ID282,20,55,2,0,56.2758193331453,43.926241773342895
ID468,20,55,3,0,56.30136414953304,43.92317304705445
ID616,20,55,4,0,56.29729518722427,43.922618210107
ID467,20,55,5,0,56.2980742861887,43.92441495848645
ID12,20,56,6,0,55.38529552804521,42.114015316813216
ID206,20,57,7,0,56.22276495126832,43.94173006495657
ID146,20,58,8,0,56.23748461297443,43.39445142094976
ID232,20,58,9,0,56.25191249475171,43.41933740034463
ID150,21,58,0,0,56.24940343854283,43.42601170157873
ID124,21,58,1,0,56.24727835909675,43.42134963180944
ID333,21,59,2,0,56.346381747785664,43.80845148779123
ID558,21,59,3,0,56.35117992520815,43.820503248587656
ID475,21,59,4,0,56.35834003865179,43.80693992312087
ID602,21,60,5,0,56.31014260519791,43.82156963550777
ID605,21,60,6,0,56.3092163515959,43.80262632740633
ID182,21,61,7,0,56.16120584721848,44.207293706026206
ID222,21,61,8,0,56.14570776814724,44.21753733357225
ID183,21,61,9,0,56.15858056516549,44.20751614598864
ID224,22,61,0,0,56.15824902280991,44.20424116224611
ID73,1,0,0,1,56.2940677477067,44.05489628989046
ID176,1,0,1,1,56.31465079597417,44.05543756221199
ID62,1,0,2,1,56.298976587334856,44.04985276479101
ID243,1,0,3,1,56.31970930277721,44.06221287415218
ID495,1,2,4,1,56.103195734418186,43.49084628023591
ID611,1,2,5,1,56.1242461772118,43.526183727586826
ID39,1,3,6,1,54.915020661152255,43.33391508616467
ID437,1,4,7,1,56.34880991321234,43.903631829109
ID436,1,4,8,1,56.344183126420376,43.89078951793397
ID629,1,5,9,1,55.9428802385322,43.06997608026611
ID628,2,5,0,1,55.95255610784616,43.0564770530442
ID8,2,6,1,1,55.31795946915324,42.0840733058196
ID3,2,7,2,1,55.3747863414702,43.83298324255199
ID1,2,7,3,1,55.37188354168151,43.8468777470468
ID154,2,8,4,1,56.26028343682171,43.458245363812814
ID236,2,8,5,1,56.25453424686702,43.43008502148657
ID237,2,8,6,1,56.25311312962311,43.45563599169657
ID122,2,8,7,1,56.25405471508904,43.46939757721552
ID551,2,9,8,1,56.49281778060656,43.61285027851453
ID447,2,9,9,1,56.4905230958516,43.59826869003599
ID548,3,9,0,1,56.49563734625439,43.59434649174717
ID91,3,10,1,1,56.18918256869496,44.12441453609866
ID89,3,10,2,1,56.21295641229598,44.09928874624665
ID186,3,10,3,1,56.2007661999716,44.12291325112319
ID204,3,11,4,1,56.20490182177274,43.87985891461944
ID429,3,11,5,1,56.23138979000159,43.88810963360714
ID430,3,11,6,1,56.23939048655462,43.89000049947983
ID289,3,11,7,1,56.22668081488916,43.88211507346136
ID7,3,12,8,1,55.54820044485041,42.064568361241726
ID454,3,13,9,1,56.3811059075389,43.78526488070986
ID455,4,13,0,1,56.38570025614517,43.78461637835942
ID142,4,14,1,1,56.20491749680045,42.67393174815616
ID78,4,15,2,1,56.2384920805448,43.99496704400958
ID210,4,15,3,1,56.2416602808957,43.98917600824582
ID75,4,15,4,1,56.24462589529493,43.98753228059647
ID265,4,16,5,1,56.27215478764281,43.9405942398346
ID269,4,16,6,1,56.29324728247546,43.95443889746035
ID399,4,16,7,1,56.28204445498159,43.95302854965898
ID397,4,16,8,1,56.29630315802382,43.949675540955866
ID268,4,16,9,1,56.2866843537488,43.96066719216095
ID374,5,16,0,1,56.27392713354773,43.93748342853532
ID377,5,16,1,1,56.268817535146,43.94298589361557
ID373,5,16,2,1,56.2736089755836,43.94147984714953
ID163,5,17,3,1,56.2249099413489,43.18145376930696
ID162,5,17,4,1,56.22572771001899,43.21487243646705
ID119,5,18,5,1,56.13163053728663,44.19261222027737
ID117,5,18,6,1,56.13428968829,44.200347481455736
ID120,5,18,7,1,56.13232520429999,44.19429078499166
ID218,5,18,8,1,56.14020168391199,44.1958453106506
ID598,5,19,9,1,56.33517663539996,44.130257654324666
ID504,6,19,0,1,56.34684788503567,44.089224134991085
ID600,6,19,1,1,56.36488774696921,44.11738034572197
ID505,6,19,2,1,56.33131918229858,44.12536292273242
ID449,6,20,3,1,56.64169947655544,43.404240716910856
ID549,6,20,4,1,56.63944275072793,43.39706548702315
ID574,6,21,5,1,56.360504196377065,43.84029965081679
ID524,6,21,6,1,56.36312440424612,43.84311453364421
ID446,6,21,7,1,56.362103354629326,43.84266759751884
ID11,6,22,8,1,55.326100257752046,42.178335814181445
ID16,6,22,9,1,55.34415787768575,42.15011289130573
ID6,7,22,0,1,55.31795527891948,42.15403273082008
ID29,7,22,1,1,55.33663344306672,42.16636258483065
ID35,7,22,2,1,55.31780148063839,42.15159717352053
ID404,7,23,3,1,56.286537353809045,43.88128225926667
ID345,7,23,4,1,56.2854298760079,43.89500414633579
ID394,7,23,5,1,56.27779109499296,43.89421520612601
ID389,7,23,6,1,56.27028378282191,43.89008470907804
ID326,7,23,7,1,56.28637292388907,43.90058479675001
ID401,7,23,8,1,56.28983529114801,43.89901788421861
ID393,7,23,9,1,56.28111413524162,43.8965106671692
ID390,8,23,0,1,56.273192212774,43.89248689563474
ID102,8,24,1,1,56.24118791507383,43.50433574306533
ID193,8,24,2,1,56.24453627290068,43.50448482860536
ID195,8,24,3,1,56.24194407107552,43.5215934670748
ID98,8,24,4,1,56.24344952419226,43.512914253943066
ID99,8,24,5,1,56.24151847218733,43.49690761660904
ID157,8,24,6,1,56.23997934916671,43.50589051186411
ID410,8,25,7,1,56.243668126023465,43.81773501786304
ID415,8,25,8,1,56.252965555962966,43.83867351619615
ID370,8,25,9,1,56.24066717648812,43.83849073669773
ID317,9,25,0,1,56.25210001423457,43.84387314042062
ID314,9,25,1,1,56.2488232033641,43.82508972711385
ID414,9,25,2,1,56.24973759600679,43.83510331071516
ID510,9,26,3,1,55.96911494265795,43.10074797257022
ID633,9,26,4,1,55.96982662704967,43.09670754227041
ID632,9,26,5,1,56.00523018782999,43.11407368717421
ID631,9,26,6,1,55.99382401744504,43.1100575371407
ID511,9,26,7,1,56.00677661757645,43.112628936568655
ID133,9,27,8,1,56.33860257123506,43.94392253226642
ID580,9,27,9,1,56.33187182094821,43.92551168947613
ID408,10,27,0,1,56.32376742748553,43.92831420812981
ID521,10,27,1,1,56.33208253961374,43.930882989608136
ID9,10,28,2,1,55.55740683858876,42.19501625808679
ID272,10,29,3,1,56.25015810154089,43.92390088378493
ID293,10,29,4,1,56.26085536013896,43.93292933792426
ID291,10,29,5,1,56.25140013517945,43.94316494802851
ID380,10,29,6,1,56.253341476117534,43.94200996907728
ID50,10,30,7,1,56.30004245568076,43.99741144155358
ID249,10,30,8,1,56.30711475964927,44.00617090994571
ID51,10,30,9,1,56.2856075263264,43.99956119997658
ID53,11,30,0,1,56.29002442187375,44.012406714645685
ID252,11,30,1,1,56.29559111044222,43.99469867329685
ID452,11,31,2,1,56.416669111021946,43.6365274686286
ID547,11,31,3,1,56.42083112172997,43.63541809764047
ID546,11,31,4,1,56.41751485855256,43.647824255206125
ID483,11,32,5,1,56.33126308842132,43.84509507253866
ID564,11,32,6,1,56.33477950698067,43.82512971633172
ID484,11,32,7,1,56.3303380961395,43.84588119531563
ID481,11,32,8,1,56.3311547038767,43.8259831332425
ID553,11,33,9,1,56.39562097864861,43.70323021016143
ID335,12,34,0,1,56.2601949529612,43.91057906967361
ID339,12,34,1,1,56.25879894437028,43.88951261579464
ID343,12,34,2,1,56.27030245018722,43.89721966059161
ID387,12,34,3,1,56.264020517356784,43.91952078369834
ID388,12,34,4,1,56.26963585820529,43.89967656515376
ID416,12,35,5,1,56.25472419321638,43.85252645724941
ID309,12,35,6,1,56.26756858858005,43.84868580571605
ID24,12,37,7,1,55.55305140276421,41.99645552679503
ID27,12,37,8,1,55.55519276693999,42.00113339469259
ID127,12,38,9,1,56.22507802549199,43.44078658026342
ID158,13,38,0,1,56.22595303718157,43.45500822650388
ID130,13,38,1,1,56.225618221549695,43.453768233936565
ID160,13,38,2,1,56.22917518088077,43.44240840210755
ID520,13,39,3,1,55.94068187454074,43.10341388851276
ID519,13,39,4,1,55.94187957242211,43.10436650962198
ID624,13,39,5,1,55.94449828523901,43.09907853891127
ID248,13,40,6,1,56.3099549965692,44.00997271607952
ID55,13,40,7,1,56.29998959121092,44.03485641651813
ID173,13,40,8,1,56.3089300104616,44.027304469167
ID140,13,40,9,1,56.30592720779559,44.01259526712572
ID172,14,40,0,1,56.30502115741687,44.02653577183557
ID72,14,40,1,1,56.32024735973427,44.03460529574741
ID498,14,41,2,1,56.37556029806982,44.058409759965805
ID500,14,41,3,1,56.37275171228651,44.071254262323286
ID595,14,41,4,1,56.36211492888504,44.06964161989638
ID501,14,41,5,1,56.36548471752709,44.07217870201037
ID594,14,41,6,1,56.374789111691086,44.072176432361765
ID499,14,41,7,1,56.37086141133481,44.06319033760022
ID621,14,42,8,1,56.31308891310962,43.89118801274832
ID622,14,42,9,1,56.31344105248966,43.88673107563475
ID538,15,42,0,1,56.311442702368375,43.90142672523489
ID537,15,42,1,1,56.307905900333736,43.90045007139614
ID461,15,42,2,1,56.30910817067957,43.89864260853712
ID49,15,45,3,1,56.3081804975416,43.99060816753116
ID137,15,45,4,1,56.30739405217715,43.98059903217809
ID135,15,45,5,1,56.30857184849283,43.97720375306976
ID434,15,46,6,1,56.34815326660145,43.88548196080664
ID569,15,46,7,1,56.360405212164125,43.86951123739558
ID438,15,46,8,1,56.355471359053496,43.880604300866615
ID532,15,46,9,1,56.350529380441095,43.864204638943306
ID445,16,46,0,1,56.3551708007026,43.8597813305431
ID362,16,47,1,1,56.218045049690815,43.83195976688256
ID276,16,47,2,1,56.21730072486768,43.8148661653673
ID280,16,47,3,1,56.23173171025674,43.83298776070974
ID277,16,47,4,1,56.22366691873025,43.815529356398464
ID355,16,48,5,1,56.25263562919026,43.8714809268944
ID356,16,48,6,1,56.259355549565,43.86861814475926
ID425,16,48,7,1,56.24064276131328,43.8686071066337
ID354,16,48,8,1,56.25736894528748,43.87847841295143
ID301,16,48,9,1,56.24855204456911,43.86904772346091
ID341,17,48,0,1,56.25728476592765,43.87072307250156
ID357,17,48,1,1,56.25625999800639,43.86762129129609
ID358,17,48,2,1,56.25882592427467,43.86506138261827
ID298,17,48,3,1,56.24440786333858,43.87306284536847
ID340,17,48,4,1,56.25414870792127,43.8796017165125
ID26,17,49,5,1,55.33063508254237,42.20259853592498
ID178,17,50,6,1,56.25759350852877,43.98185257472288
ID199,17,50,7,1,56.2480637417058,43.95657305866511
ID198,17,50,8,1,56.25311754380134,43.96330370942103
ID619,17,51,9,1,56.29561598279048,43.84713948441282
ID487,18,51,0,1,56.30592905242456,43.86920419668207
ID331,18,51,1,1,56.30056637082465,43.8515514456338
ID18,18,52,2,1,55.58989575195984,42.00295403913669
ID109,18,53,3,1,56.29125213535984,44.10541043965202
ID240,18,53,4,1,56.27063280879064,44.091599912286505
ID66,18,53,5,1,56.27607221880182,44.08121320471789
ID242,18,53,6,1,56.27414616474383,44.08491719825626
ID297,18,54,7,1,56.30079903564073,43.95119918048395
ID121,18,54,8,1,56.322597043547134,43.95185745751769
ID348,18,54,9,1,56.30111923379424,43.95147878983622
ID472,19,54,0,1,56.31799780315407,43.95017952390028
ID322,19,55,1,1,56.30635110224536,43.93040225523825
ID614,19,55,2,1,56.299214008095866,43.92698389342967
ID466,19,55,3,1,56.295124933022926,43.92475567670439
ID381,19,57,4,1,56.23411935378288,43.94198436104195
ID260,19,57,5,1,56.23401821465436,43.94579493551279
ID261,19,57,6,1,56.23647034721606,43.93973939593001
ID94,19,57,7,1,56.22510426567484,43.95092027120759
ID95,19,57,8,1,56.228289669337165,43.94044269409792
ID203,19,57,9,1,56.22723160423511,43.951143633639234
ID228,20,58,0,1,56.23698582981875,43.41826443271217
ID229,20,58,1,1,56.23446072663637,43.38790825841782
ID125,20,58,2,1,56.237361704824735,43.41644713691846
ID147,20,58,3,1,56.24713581800831,43.39464320138967
ID148,20,58,4,1,56.24804042468153,43.40897969640582
ID233,20,58,5,1,56.247049825206325,43.42551662169221
ID231,20,58,6,1,56.2501923792664,43.41029412239414
ID479,20,59,7,1,56.34691465763567,43.80583751638937
ID480,20,59,8,1,56.34788484628215,43.80167033346495
ID477,20,59,9,1,56.36310732678875,43.797347063024056
ID562,21,59,0,1,56.34779818962854,43.8048316174247
ID563,21,59,1,1,56.35353025631952,43.80167348232822
ID561,21,59,2,1,56.35779427007771,43.806238299497366
ID603,21,60,3,1,56.31240155349213,43.82377542258193
ID491,21,60,4,1,56.31328484776407,43.81878892914795
ID489,21,60,5,1,56.30307325817989,43.82372092392656
ID111,21,61,6,1,56.15629128250068,44.19994751994393
ID112,21,61,7,1,56.156899070435074,44.20517948951609
ID44,21,62,8,1,54.92316392787323,43.32250301082635
ID48,21,62,9,1,54.93712996497175,43.3040725113475
ID4,22,63,0,1,55.42343035112666,43.81319018376781
ID177,1,0,0,2,56.30569610075784,44.06263419253496
ID239,1,0,1,2,56.2893654650396,44.06591785559318
ID67,1,0,2,2,56.30368748230927,44.060671878790586
ID69,1,0,3,2,56.30865577138126,44.05717836597057
ID70,1,0,4,2,56.31124453037473,44.0516261819221
ID238,1,0,5,2,56.30273245954083,44.04949596581684
ID169,1,0,6,2,56.29116596384266,44.05896675037757
ID244,1,0,7,2,56.31408877424422,44.05771879835593
ID496,1,2,8,2,56.11251982108283,43.48276869264804
ID606,1,2,9,2,56.11241184160043,43.534708915284064
ID494,2,2,0,2,56.10556194595998,43.51248112963457
ID509,2,2,1,2,56.11475740214236,43.53026966014696
ID43,2,3,2,2,54.92198699912954,43.34884840014151
ID585,2,4,3,2,56.34906142196027,43.90473000769588
ID583,2,4,4,2,56.343872188166806,43.88905294133682
ID582,2,4,5,2,56.34260443458897,43.8860802102411
ID435,2,4,6,2,56.35159044830838,43.89123511676826
ID514,2,5,7,2,55.94015688371304,43.07157590848105
ID626,2,5,8,2,55.93743147332916,43.07349006205485
ID515,2,5,9,2,55.95618362904333,43.05487336058568
ID516,3,5,0,2,55.94123911998357,43.04562483240888
ID30,3,6,1,2,55.32768378349463,42.06242953831091
ID5,3,7,2,2,55.3812871333742,43.81145158954393
ID2,3,7,3,2,55.35838119059491,43.84506133794914
ID235,3,8,4,2,56.246955307060425,43.43396433090513
ID153,3,8,5,2,56.25306916901396,43.453250520779605
ID151,3,8,6,2,56.24889995316328,43.43379039321995
ID123,3,8,7,2,56.25640557030996,43.454639614343385
ID451,3,9,8,2,56.4928037255994,43.61592946468394
ID185,3,10,9,2,56.19050157694655,44.119771254627054
ID90,4,10,0,2,56.19607932895915,44.12295531019916
ID187,4,10,1,2,56.215175178779006,44.10177941854473
ID288,4,11,2,2,56.23171015587958,43.87846476754461
ID426,4,11,3,2,56.23227914085359,43.87707548210688
ID97,4,11,4,2,56.20285705047222,43.88030266668006
ID286,4,11,5,2,56.23027380675578,43.87698524676134
ID32,4,12,6,2,55.56534590604467,42.06375597294895
ID577,4,13,7,2,56.38109450232248,43.78586136139161
ID555,4,13,8,2,56.38821631756318,43.75494524124564
ID576,4,13,9,2,56.38588191417029,43.78399793138744
ID165,5,14,0,2,56.20299104015464,42.70654860284195
ID211,5,15,1,2,56.24292105889903,43.99483310284504
ID76,5,15,2,2,56.244868585656576,43.99595531977031
ID208,5,15,3,2,56.24047021823604,43.99942714897963
ID376,5,16,4,2,56.26510790927786,43.94915265015328
ID398,5,16,5,2,56.28347292098022,43.95455682071499
ID270,5,16,6,2,56.29472942708435,43.95177008398834
ID216,5,18,7,2,56.138047248095226,44.19678457310791
ID215,5,18,8,2,56.13675389288443,44.19234889759326
ID597,5,19,9,2,56.35178091068018,44.08731513593583
ID545,6,21,0,2,56.3700352094783,43.84568706713405
ID573,6,21,1,2,56.36678706119224,43.84375283664702
ID25,6,22,2,2,55.32441670762539,42.16471662647033
ID13,6,22,3,2,55.31360980116675,42.1617434415603
ID28,6,22,4,2,55.33832740008441,42.165481867385445
ID14,6,22,5,2,55.35339439082952,42.1604651722134
ID328,6,23,6,2,56.29042170452277,43.880942440876005
ID617,6,23,7,2,56.29855724009085,43.89627769741357
ID396,6,23,8,2,56.28571037463513,43.899322271150254
ID486,6,23,9,2,56.299076805571374,43.8906640822286
ID395,7,23,0,2,56.28646703692454,43.890841617793306
ID324,7,23,1,2,56.29112315326828,43.89379471585608
ID132,7,24,2,2,56.2401168732311,43.52221026622027
ID156,7,24,3,2,56.24946345111653,43.49433779185123
ID101,7,24,4,2,56.24454959129702,43.49051409244215
ID192,7,24,5,2,56.24446082434155,43.49854004575904
ID131,7,24,6,2,56.24197980004377,43.52404471965556
ID412,7,25,7,2,56.24869347260733,43.82864135001115
ID315,7,25,8,2,56.24669099084166,43.83758101022783
ID411,7,25,9,2,56.25044752655315,43.82040029003241
ID630,8,26,0,2,55.98497811919985,43.10727462255676
ID513,8,26,1,2,55.9857525374951,43.10507394765211
ID543,8,27,2,2,56.32128525991788,43.91733838250226
ID568,8,27,3,2,56.31987899842998,43.93210802276611
ID134,8,27,4,2,56.344488410051454,43.93989748789008
ID31,8,28,5,2,55.54174673093421,42.205918756201285
